Series Name,Country Name,2015,2016,2017,2018,2019,2020
"School enrollment, tertiary, male (% gross)",Cyprus,51.11182022,60.91102982,69.58511353,78.03450012,85.68666077,87.47982788
"School enrollment, tertiary, male (% gross)",Czechia,53.80163956,53.18452835,53.38811874,53.49834824,55.10808182,57.22676849
"School enrollment, tertiary, male (% gross)",Denmark,68.69721222,68.84726715,68.35646057,68.65917206,68.91107941,69.56170654
"School enrollment, tertiary, male (% gross)",Djibouti,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Dominica,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Dominican Republic,36.64897156,39.18590927,42.98213959,..,..,..
"School enrollment, tertiary, male (% gross)",Ecuador,41.5069809,..,..,44.37570953,44.33906937,48.00986862
"School enrollment, tertiary, male (% gross)","Egypt, Arab Rep.",35.70167923,33.48466873,34.57846069,38.0408783,..,..
"School enrollment, tertiary, male (% gross)",El Salvador,26.51856995,26.30528069,26.96767998,27.54276085,27.90909958,..
"School enrollment, tertiary, male (% gross)",Equatorial Guinea,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Eritrea,4.204020023,3.928780079,..,..,..,..
"School enrollment, tertiary, male (% gross)",Estonia,57.74015045,57.21570969,55.06016922,56.31224823,59.68582153,..
"School enrollment, tertiary, male (% gross)",Eswatini,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Ethiopia,12.3023901,13.11225033,13.30113983,13.03159046,..,..
"School enrollment, tertiary, male (% gross)",Faroe Islands,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Fiji,..,..,..,..,43.35774994,..
"School enrollment, tertiary, male (% gross)",Finland,79.84629822,79.73754883,80.95852661,82.81041718,84.81826019,85.51265717
"School enrollment, tertiary, male (% gross)",France,56.10226822,57.97095871,58.83111954,60.22154999,60.87208939,61.05802917
"School enrollment, tertiary, male (% gross)",French Polynesia,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Gabon,..,..,..,..,18.79262924,..
"School enrollment, tertiary, male (% gross)","Gambia, The",..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Georgia,41.59272003,48.11780167,53.25228119,57.25505829,60.15990067,62.01100159
"School enrollment, tertiary, male (% gross)",Germany,68.40744781,69.69071198,69.81855011,69.28555298,72.76339722,71.0701828
"School enrollment, tertiary, male (% gross)",Ghana,18.40089989,17.99382973,18.49143028,17.72464943,18.6248703,19.61675072
"School enrollment, tertiary, male (% gross)",Gibraltar,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Greece,..,130.4444885,136.2320099,142.8231506,147.0788422,149.4063873
"School enrollment, tertiary, male (% gross)",Greenland,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Grenada,88.84789276,85.13854218,90.2954483,93.20107269,..,..
"School enrollment, tertiary, male (% gross)",Guam,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Guatemala,20.04137039,..,..,..,20.52395058,..
"School enrollment, tertiary, male (% gross)",Guinea,13.3523798,13.1280098,12.87650013,11.36557007,9.978759766,8.26693821
"School enrollment, tertiary, male (% gross)",Guinea-Bissau,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Guyana,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Haiti,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Honduras,17.26531982,17.61895943,20.67633057,22.18382072,21.37148094,..
"School enrollment, tertiary, male (% gross)","Hong Kong SAR, China",65.23117065,67.39360809,70.29045868,72.89820862,76.69708252,79.57803345
"School enrollment, tertiary, male (% gross)",Hungary,43.49085999,42.85474014,43.3408699,45.30236053,47.17142868,49.49187851
"School enrollment, tertiary, male (% gross)",Iceland,54.70038986,51.78242111,50.60147095,51.7650795,53.28926086,57.40851974
"School enrollment, tertiary, male (% gross)",India,26.72462845,26.63853073,26.91141319,27.17025566,27.11052132,27.79504967
"School enrollment, tertiary, male (% gross)",Indonesia,31.51226997,33.26483154,34.00785065,33.75196075,..,..
"School enrollment, tertiary, male (% gross)","Iran, Islamic Rep.",78.91069031,74.98748779,73.3309021,66.60736084,62.75978851,59.23799133
"School enrollment, tertiary, male (% gross)",Iraq,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Ireland,74.04170227,73.71681976,73.74134827,72.70329285,69.91092682,68.78205872
"School enrollment, tertiary, male (% gross)",Isle of Man,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Israel,55.19382095,54.34128189,52.81753159,50.97639847,48.70755005,49.80781174
"School enrollment, tertiary, male (% gross)",Italy,51.62664032,51.8670311,53.02466965,55.17591858,56.65158081,59.15832901
"School enrollment, tertiary, male (% gross)",Jamaica,19.88180923,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Japan,65.11798096,65.12113953,65.06031799,65.1664505,65.53180695,..
"School enrollment, tertiary, male (% gross)",Jordan,35.10985184,34.36642838,29.06492996,31.51004028,30.40571976,30.26646042
"School enrollment, tertiary, male (% gross)",Kazakhstan,40.78858185,41.74348068,44.38798904,48.20817947,55.38415146,64.13539124
"School enrollment, tertiary, male (% gross)",Kenya,10.78837967,13.45287037,13.20053005,..,..,..
"School enrollment, tertiary, male (% gross)",Kiribati,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)","Korea, Dem. People's Rep.",36.02838135,..,..,35.22000122,..,..
"School enrollment, tertiary, male (% gross)","Korea, Rep.",105.2852173,104.6146774,104.7509995,105.8117294,107.8723679,111.3539505
"School enrollment, tertiary, male (% gross)",Kosovo,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Kuwait,36.90364075,36.73144913,36.65578079,35.82564926,37.2107811,43.45121002
"School enrollment, tertiary, male (% gross)",Kyrgyz Republic,40.58370972,39.70571136,38.29962921,36.0065918,37.38893127,41.36851883
"School enrollment, tertiary, male (% gross)",Lao PDR,18.65782928,17.35101318,15.4371109,14.42553425,13.66651154,12.59789371
"School enrollment, tertiary, male (% gross)",Latvia,58.40650177,64.08493042,72.02320099,75.43283081,79.91680908,80.64871979
"School enrollment, tertiary, male (% gross)",Lebanon,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Lesotho,8.151940346,8.018039703,8.227399826,8.018039703,..,..
"School enrollment, tertiary, male (% gross)",Liberia,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Libya,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Liechtenstein,44.84580994,45.33092117,43.63476944,48.83721161,52.7472496,53.70891953
"School enrollment, tertiary, male (% gross)",Lithuania,57.52590942,60.13740158,61.40159988,62.43534088,60.30649185,58.44113922
"School enrollment, tertiary, male (% gross)",Luxembourg,18.78821945,18.56348991,18.21810913,17.3039608,17.09316063,17.54272079
"School enrollment, tertiary, male (% gross)","Macao SAR, China",62.05926132,67.4285965,73.66149139,77.42852783,85.10346985,96.60199738
"School enrollment, tertiary, male (% gross)",Madagascar,5.048799992,5.027080059,5.473490238,5.487370014,..,5.62195015
"School enrollment, tertiary, male (% gross)",Malawi,0.750429988,..,..,2.166990042,..,..
"School enrollment, tertiary, male (% gross)",Malaysia,39.83597946,43.15045547,40.54763031,40.66349411,37.71022415,37.04531097
"School enrollment, tertiary, male (% gross)",Maldives,..,..,16.61779022,..,17.68749046,..
"School enrollment, tertiary, male (% gross)",Mali,7.737530231,5.317039013,6.012804031,6.968962669,6.511772156,..
"School enrollment, tertiary, male (% gross)",Malta,39.86320114,41.31710815,46.03255081,50.39825821,54.26842117,59.72774124
"School enrollment, tertiary, male (% gross)",Marshall Islands,..,..,..,..,24.34725952,..
"School enrollment, tertiary, male (% gross)",Mauritania,7.443160057,7.07777977,6.620259762,6.46213007,7.128009796,7.227099895
"School enrollment, tertiary, male (% gross)",Mauritius,32.39598846,33.98236847,33.86000824,..,..,36.10530853
"School enrollment, tertiary, male (% gross)",Mexico,32.07144165,38.30062866,39.83980179,40.74708176,41.68191147,43.05109024
"School enrollment, tertiary, male (% gross)","Micronesia, Fed. Sts.",..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Moldova,45.31945038,45.6569519,47.80839157,48.27320862,48.33583832,48.92443085
"School enrollment, tertiary, male (% gross)",Monaco,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Mongolia,55.12318802,51.30451202,50.66215897,50.26941299,52.30377197,51.59860992
"School enrollment, tertiary, male (% gross)",Montenegro,..,50.38053131,50.90382004,47.94990921,46.58414078,47.37429047
"School enrollment, tertiary, male (% gross)",Morocco,29.00202942,33.19441986,34.25777817,36.16394043,38.06085968,39.57929993
"School enrollment, tertiary, male (% gross)",Mozambique,7.76060009,8.16617012,7.921269894,8.108229637,..,..
"School enrollment, tertiary, male (% gross)",Myanmar,..,..,..,15.63253021,..,..
"School enrollment, tertiary, male (% gross)",Namibia,15.05510044,16.11251068,15.31023026,16.15023041,17.83044052,18.78235054
"School enrollment, tertiary, male (% gross)",Nauru,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Nepal,15.4533596,11.76624012,11.53635979,11.96418953,12.94217968,13.62274075
"School enrollment, tertiary, male (% gross)",Netherlands,75.24510193,75.59783936,79.30307007,81.59803772,..,85.22737122
"School enrollment, tertiary, male (% gross)",New Caledonia,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",New Zealand,67.33278656,68.1725769,67.85504913,67.7351532,63.89274979,63.25585938
"School enrollment, tertiary, male (% gross)",Nicaragua,16.11639023,17.50086021,..,18.58922958,16.88835907,..
"School enrollment, tertiary, male (% gross)",Niger,4.438630104,4.471920013,4.969460011,6.188769817,5.144690037,5.865530014
"School enrollment, tertiary, male (% gross)",Nigeria,..,..,13.26665688,14.00782013,..,..
"School enrollment, tertiary, male (% gross)",North Macedonia,36.66313171,..,36.69297028,37.32403183,35.63975906,35.90185928
"School enrollment, tertiary, male (% gross)",Northern Mariana Islands,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Norway,63.82995987,65.40538025,66.30628204,67.41017151,67.55548859,68.20295715
"School enrollment, tertiary, male (% gross)",Oman,28.34674072,32.12440872,26.85346985,26.37033081,29.73579979,35.56853867
"School enrollment, tertiary, male (% gross)",Pakistan,9.826049805,9.631299973,9.978070259,9.554030418,12.31616974,..
"School enrollment, tertiary, male (% gross)",Palau,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Panama,36.84539032,37.3071785,..,..,..,34.98038101
"School enrollment, tertiary, male (% gross)",Papua New Guinea,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Paraguay,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Peru,..,68.72605896,68.73429871,..,..,..
"School enrollment, tertiary, male (% gross)",Philippines,32.98725891,35.29071045,30.77703094,25.61196136,27.48572731,29.2376976
"School enrollment, tertiary, male (% gross)",Poland,53.50411987,53.66004181,54.37163162,54.81766129,55.05741119,56.9936409
"School enrollment, tertiary, male (% gross)",Portugal,57.89735031,59.78944016,60.13021851,61.28699875,62.76652145,64.75177002
"School enrollment, tertiary, male (% gross)",Puerto Rico,78.37046814,79.81597137,..,..,..,..
"School enrollment, tertiary, male (% gross)",Qatar,6.375020027,6.458230019,6.674590111,7.013450146,7.322060108,8.044699669
"School enrollment, tertiary, male (% gross)",Romania,41.65710831,42.75127029,43.7858696,45.0736618,45.12181854,46.73868942
"School enrollment, tertiary, male (% gross)",Russian Federation,72.68644714,73.87737274,75.03015137,77.75325012,79.84824371,..
"School enrollment, tertiary, male (% gross)",Rwanda,8.530420303,8.658490181,7.788589954,7.454289913,6.799280167,8.070770264
"School enrollment, tertiary, male (% gross)",Samoa,..,..,9.009400368,9.585889816,9.960550308,14.42088032
"School enrollment, tertiary, male (% gross)",San Marino,..,..,..,48.93616867,54.39559937,59.54198074
"School enrollment, tertiary, male (% gross)",Sao Tome and Principe,13.1232996,16.88542938,..,..,..,..
"School enrollment, tertiary, male (% gross)",Saudi Arabia,60.6882782,67.14556885,70.03418732,66.33683014,68.33580017,67.93196869
"School enrollment, tertiary, male (% gross)",Senegal,13.52624035,13.74057007,14.41189003,15.23583031,15.01334953,15.74207973
"School enrollment, tertiary, male (% gross)",Serbia,50.16046906,53.91464996,56.72797012,56.69625854,56.96517944,56.99279022
"School enrollment, tertiary, male (% gross)",Seychelles,9.238120079,12.89083958,12.09792042,11.23561954,12.02186012,8.755049706
"School enrollment, tertiary, male (% gross)",Sierra Leone,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Singapore,..,77.85877228,78.9388504,82.91300201,85.57807922,88.37731934
"School enrollment, tertiary, male (% gross)",Sint Maarten (Dutch part),2.646500111,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Slovak Republic,40.08432007,38.10630035,37.10982895,36.30809021,37.21072006,38.50479889
"School enrollment, tertiary, male (% gross)",Slovenia,65.38490295,64.28691864,64.94869232,63.47811127,63.7929306,65.87554169
"School enrollment, tertiary, male (% gross)",Solomon Islands,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Somalia,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",South Africa,..,17.42301941,18.41967964,19.35346031,19.19846916,18.93135071
"School enrollment, tertiary, male (% gross)",South Sudan,..,0.68967998,..,1.150570035,..,..
"School enrollment, tertiary, male (% gross)",Spain,78.34085846,78.98771667,81.05325317,82.66291046,84.07019806,86.04309845
"School enrollment, tertiary, male (% gross)",Sri Lanka,15.51504993,14.72583008,15.07075977,15.79930019,16.21982002,16.52597046
"School enrollment, tertiary, male (% gross)",St. Kitts and Nevis,57.72637939,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",St. Lucia,11.27828026,12.84218025,13.24771023,9.439900398,9.857139587,10.69699001
"School enrollment, tertiary, male (% gross)",St. Martin (French part),..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",St. Vincent and the Grenadines,17.7863102,4.240736961,..,4.17185545,..,..
"School enrollment, tertiary, male (% gross)",Sudan,16.78053093,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Suriname,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Sweden,49.5831604,50.30686951,52.72135162,56.14540863,59.83710861,65.28605652
"School enrollment, tertiary, male (% gross)",Switzerland,56.90903854,57.48347092,58.82378006,60.47684097,62.09360886,63.51678848
"School enrollment, tertiary, male (% gross)",Syrian Arab Republic,40.70756149,37.47058868,..,..,40.50947189,..
"School enrollment, tertiary, male (% gross)",Tajikistan,31.6352005,33.76401901,35.47166824,..,..,..
"School enrollment, tertiary, male (% gross)",Tanzania,5.209549904,5.241519928,..,..,3.727790117,8.529069901
"School enrollment, tertiary, male (% gross)",Thailand,..,41.04877853,39.45758438,38.00165558,37.56188583,35.7936821
"School enrollment, tertiary, male (% gross)",Timor-Leste,..,..,..,..,..,..
"School enrollment, tertiary, male (% gross)",Togo,16.20812035,17.79517937,17.79240036,18.07633018,17.94466972,19.71367073
